store1id,store1name,store2name,store2name_1,address_distence,name_distance,address1,address2,add_dist,dup
dollar general 2316,st_151379,dollar general 2321,st_148521,26,2,526 Northeast Blvd_NA_Clinton_NC_28328,716 Catherine St_NA_Patterson_LA_70392,26,0
dollar general 3804,st_144745,dollar general 3839,st_148497,22,2,411 E Main St_NA_Hamilton_TX_76531,1207 W University Ave_NA_Hammond_LA_70401,26,0
dollar general 3995,st_152951,dollar general 4002,st_151185,21,4,1060 W Main St_Ste 4_Dothan_AL_36301,5760 Hopkins Rd_NA_Richmond_VA_23234,26,0
dollar general 4134,st_147306,dollar general 4155,st_152654,26,2,905 SE 2nd St_NA_Snow Hill_NC_28580,2149 Rockford St # A_NA_Mount Airy_NC_27030,26,0
dollar general 4249,st_152659,dollar general 4251,st_154775,27,2,8001 Moores Chapel Rd_NA_Charlotte_NC_28214,1305 W Main St_NA_Carmi_IL_62821,26,0
dollar general 4963,st_147654,dollar general 4989,st_153582,26,2,5312 Martway St_NA_Mission_KS_66205,2795 Highway 371 N_NA_Mantachie_MS_38855,26,0
dollar general 8703,st_144702,dollar general 8709,st_005064,23,1,100 S Tyler St_# C_Covington_LA_70433,515 S 13th St_NA_Geneva_NE_68361,26,0
dollar general store 17303,st_410089,dollar general store 17313,st_410752,24,1,21080 US Hwy 167_NA_Dry Prong_LA_71423,6104 US Highway 441 S_NA_Sylva_NC_28779,26,0
duane reade 14345,st_033679,duane reade 14346,st_033681,6,1,460 8th Ave_(One Penn West)_New York_NY_10001,111 Worth St_NA_New York_NY_10013,26,0
east west foods 1,st_381410,east west foods 2,st_381412,27,1,4411 47th Ave_NA_Sacramento_CA_95824,920 S Cherokee Ln_Ste C_Lodi_CA_95240,26,0
el progreso #7,st_132535,el progresso ii,st_280996,26,3,6463 Tara Blvd_NA_Jonesboro_GA_30236,11 W Main St_NA_Madelia_MN_56062,26,0
express convenience centers 26,st_107812,express convenience centers 74,st_050551,28,2,2209 Crooks Ave_NA_Kaukauna_WI_54130,2175 S Memorial Dr_NA_Appleton_WI_54915,26,0
family dollar 10335,st_328714,family dollar 10339,st_322311,22,1,3695 N Main St_NA_Vidor_TX_77662,17241 E Warren Ave_NA_Detroit_MI_48224,26,0
family dollar 11123,st_389772,family dollar 11135,st_363042,31,2,1400 Jackson St_NA_Sioux City_IA_51105,1550 Pine St_NA_Arkadelphia_AR_71923,26,0
family dollar 3233,st_213260,family dollar 3243,st_186446,26,1,1248 River St_NA_Hyde Park_MA_02136,108 Fisherville Rd_NA_Concord_NH_3303,26,0
family dollar 5295,st_050237,family dollar 5330,st_049965,32,3,15011 Euclid Ave_NA_East Cleveland_OH_44112,1521 Queen City Ave_NA_Cincinnati_OH_45214,26,0
family dollar 5306,st_198028,family dollar 5370,st_198030,27,2,1625 Leonard St NE_NA_Grand Rapids_MI_49505,269 E 82nd St_NA_Newaygo_MI_49337,26,0
family dollar 7311,st_198166,family dollar 7313,st_198167,29,1,4464 Huron St_NA_North Branch_MI_48461,805 N Francis St_NA_Jackson_MI_49202,26,0
family dollar 8530,st_265483,family dollar 8561,st_278998,29,2,409 W Kemper Rd_NA_Cincinnati_OH_45246,115 N Grant St_NA_Wooster_OH_44691,26,0
family dollar 9191,st_297320,family dollar 9197,st_305687,26,1,117A Gold Star Blvd_NA_Worcester_MA_1606,601 Skyline Blvd_NA_Avenal_CA_93204,26,0
family dollar store 2558,st_056918,family dollar store 2586,st_057592,26,2,308 Henderson St_NA_Palacios_TX_77465,200-A S Armstrong Ave_NA_Denison_TX_75020,26,0
family dollar store 5203,st_008145,family dollar store 523,st_172915,27,1,917 N Wendover Rd_NA_Charlotte_NC_28211,701 W Main St_NA_Tupelo_MS_38804,26,0
family fare llc 1931,st_182106,family fare llc 1934,st_182111,28,1,9870 E Grand River Ave_NA_Brighton_MI_48116,6764 River Rd_NA_Marine City_MI_48039,26,0
farm fresh dairy st # 10,st_037055,farm fresh dairy st # 13,st_037060,30,1,2928 Nameoki Rd_NA_Granite City_IL_62040,733 Vandalia St_NA_Collinsville_IL_62234,26,0
fas mart 112,st_138133,fas mart 215,st_136681,24,2,602 Arnett Blvd_NA_Danville_VA_24540,28488 Lankford Hwy_NA_Melfa_VA_23410,26,0
fas mart 442,st_169172,fas mart 444,st_169174,30,1,61 US Highway 23 S_NA_Gate City_VA_24251,2581 King Mill Pike_NA_Bristol_VA_24201,26,0
flash market 183 183,st_246543,flash market 187 187,st_246555,30,2,129 W Center St_NA_Greenwood_AR_72936,4622 Old Greenwood Rd_NA_Fort Smith_AR_72903,26,0
food lion 1548,st_099903,food lion 1567,st_103227,26,2,923 Village Hwy_NA_Rustburg_VA_24588,540 Culpeper Town Sq_NA_Culpeper_VA_22701,26,0
food lion 201,st_163841,food lion 2110,st_001063,26,2,6206 N Military Hwy_NA_Norfolk_VA_23518,625 US Highway 64 E_NA_Columbia_NC_27925,26,0
freds store 1410,st_015476,freds store 1433,st_015396,25,2,2164 S Oates St_NA_Dothan_AL_36301,401 S Alabama Ave_NA_Chesnee_SC_29323,26,0
freds store 3015,st_015475,freds store 3045,st_009806,28,1,33091 Highway 43_NA_Thomasville_AL_36784,809 Varsity Dr_NA_Tupelo_MS_38801,26,0
fresh & easy 1034,st_054569,fresh & easy 1057,st_057188,25,2,4930 Paramount Blvd_NA_Lakewood_CA_90712,8765 Trautwein Rd_NA_Riverside_CA_92508,26,0
fry's 58,st_092204,fry's 6,st_162051,28,2,2001 E Irvington Rd_NA_Tucson_AZ_85714,5771 W Thunderbird Rd_NA_Glendale_AZ_85306,26,0
genuardi 0032,st_112981,genuardi 1004,st_112880,29,3,168 N Flowers Mill Rd_NA_Langhorne_PA_19047,2850 Audubon Village Dr_NA_Audubon_PA_19403,26,0
grocery services south 3,st_178194,grocery services south llc#7,st_178203,21,5,1001 East Frontage Road_Suite N_Alamo_TX_78516,1824 N Bridge Ave_NA_Weslaco_TX_78596,26,0
hari grocery,st_242383,hari om grocers,st_301877,29,4,26 S 4th St_NA_Steelton_PA_17113,2628 Dempster St_NA_Park Ridge_IL_60068,26,0
harp's food store #2163,st_019996,harp's food store 130,st_063459,30,4,901 W Main St_NA_Heber Springs_AR_72543,939 Central Blvd_NA_Bull Shoals_AR_72619,26,0
hyde park market,st_051281,hyde park market,st_076143,23,0,853 River St_NA_Mattapan_MA_02126,1098 N. FIRST ST._NA_SAN JOSE_CA_95112,26,0
iga express 819,st_094559,iga express 866,st_042244,31,2,604 W G L Smith St_NA_Morgantown_KY_42261,1011 S Dixie Hwy_NA_Munfordville_KY_42765,26,0
jackson's 503,st_059796,jackson's 520,st_059809,26,2,1220 NW 28th St_NA_Camas_WA_98607,621 SE Grand Ave_NA_Portland_OR_97214,26,0
jewel 3445,st_066448,jewel 3470,st_066667,27,2,45 Plum Grove Rd_NA_Palatine_IL_60067,3570 N Elston Ave_NA_Chicago_IL_60618,26,0
jiffy mart,st_077162,jiffy mart,st_000984,25,0,101 E Main St_NA_Henryetta_OK_74437,5353 Dixie Hwy_NA_Fairfield_OH_45014,26,0
kangaroo express 6224,st_160081,kangaroo express 6521,st_162473,25,2,3044 SR 60 E_NA_LAKE WALES_FL_33898,10870 Harts Rd_NA_Jacksonville_FL_32218,26,0
king soopers 105,st_154318,king soopers 119,st_045543,31,2,6110 Firestone Blvd_NA_Firestone_CO_80504,9225 N Union Blvd_NA_Colorado Spgs_CO_80920,26,0
kmart 3535,st_109271,kmart 3555,st_109168,24,1,2485 Parkman Rd NW_NA_Warren_OH_44485,61690 Southgate Rd_NA_Cambridge_OH_43725,26,0
kmart 4717,st_116148,kmart 4739,st_116149,28,2,370 S Illinois Ave_NA_Oak Ridge_TN_37830,2780 Wilma Rudolph Blvd_NA_Clarksville_TN_37040,26,0
kwik trip 833,st_090547,kwik trip 835,st_158162,31,1,2508 Main St_NA_Cross Plains_WI_53528,41 S Shore Dr_NA_Fountain City_WI_54629,26,0
little store,st_365923,little store,st_009142,25,0,1198 Alma Hwy_NA_Hazlehurst_GA_31539,1935 Gurley Pike_NA_Gurley_AL_35748,26,0
loaf n jug 118,st_159017,loaf n jug 125,st_148930,27,2,1922 E Lincolnway_NA_Cheyenne_WY_82001,714 S 4th St_NA_Douglas_WY_82633,26,0
longs 0025,st_149812,longs 0188,st_150065,23,3,1330 Pali Hwy_NA_Honolulu_HI_96813,869 Newville Rd_NA_Orland_CA_95963,26,0
lucky 707,st_092465,lucky 709,st_155844,26,1,6843 Mission St_NA_Daly City_CA_94014,1000 El Cerrito Plz_NA_El Cerrito_CA_94530,26,0
master food center,st_279545,master food mart,st_097550,26,5,1448 Haddon Ave_NA_Camden_NJ_08103,129 Louisiana St_NA_Buffalo_NY_14204,26,0
meijer inc 027,st_104671,meijer inc 052,st_103620,26,2,3825 Carpenter Rd_NA_Ypsilanti_MI_48197,1350 W Lake Lansing Rd_NA_East Lansing_MI_48823,26,0
mike's deli mart,st_179907,mike's food mart,st_080834,27,4,23221 Edmonds Way_NA_Edmonds_WA_98026,401 Bradford Dr_NA_Charlotte_NC_28208,26,0
minit mart 632,st_382203,minit mart 637,st_382208,28,1,103 Radio City Dr_NA_North Pekin_IL_61554,611 East St_NA_Grand Ridge_IL_61325,26,0
minyard 60,st_166385,minyard 70,st_166392,26,1,131 Webb Royal Plz_NA_Dallas_TX_75229,610 Ferris Ave_NA_Waxahachie_TX_75165,26,0
neighborhood market,st_008576,neighborhood market,st_094357,26,0,1102 Ferguson St_NA_Rockford_IL_61102,507 E Lizzie St_NA_Selma_NC_27576,26,0
new rainbow market,st_014451,new richs market,st_016733,23,5,1720 PALOLO AVE_NA_HONOLULU_HI_96816,1543 Lincoln Ave_NA_Alameda_CA_94501,26,0
"nmso, inc. 68181",st_398635,"nmso, inc. 68197",st_375499,28,2,2014 Oro Dam Blvd E_NA_Oroville_CA_95966,2281 El Camino Ave_NA_Sacramento_CA_95821,26,0
northside shell 107,st_303184,northside shell 3,st_368801,24,3,3206 Montgomery Hwy_NA_Dothan_AL_36303,391 Richmond Rd N_NA_Berea_KY_40403,26,0
pathmark 547,st_158030,pathmark 589,st_155897,28,2,2603 Durham Rd_NA_Bristol_PA_19007,3901 Lancaster Pike_NA_Wilmington_DE_19805,26,0
pick 'n save 5377,st_123380,pick 'n save 6352,st_022889,22,3,1719 S Main St_NA_West Bend_WI_53095,955 W Fulton St_Ste A_Waupaca_WI_54981,26,0
princess market,st_189240,princess market,st_303953,30,0,1126 Hook Rd_NA_Sharon Hill_PA_19079,1124 Raleigh Rd_NA_Rocky Mount_NC_27803,26,0
publix 1045,st_017365,publix 1069,st_140909,27,2,1951 S Narcoossee Rd_NA_Saint Cloud_FL_34771,5150 Springville Rd_NA_Pinson_AL_35126,26,0
quick stop,st_105112,quick stop,st_020791,26,0,54161 Pike St_NA_Neffs_OH_43940,2030 11th St_NA_Rock Island_IL_61201,26,0
quiktrip 134,st_079408,quiktrip 1408,st_292865,30,3,325 W Cardinal St_NA_Springfield_MO_65810,2250 E Thomas Rd_NA_Phoenix_AZ_85016,26,0
quiktrip 913,st_055375,quiktrip 936,st_138968,19,2,4151 STACY RD_NA_Allen_TX_75013,3230 W Mockingbird Ln_NA_Dallas_TX_75235,26,0
raley's 341,st_156483,raley's 416,st_095139,29,2,8852 Lakewood Dr_NA_Windsor_CA_95492,3518 Marconi Ave_NA_Sacramento_CA_95821,26,0
randalls 1026,st_164254,randalls 1057,st_093617,26,2,16616 Champion Forest Dr_NA_Spring_TX_77379,4540 Kingwood Dr_NA_Kingwood_TX_77345,26,0
rite aid 00850,st_218425,rite aid 00919,st_220323,25,3,8716 New Falls Rd_NA_Levittown_PA_19054,405 Fairmont Rd_NA_Westover_WV_26501,26,0
rite aid 01320,st_220340,rite aid 01326,st_220342,25,1,640 Montgomery Ave_NA_Narberth_PA_19072,1801 Kuser Rd_NA_Trenton_NJ_8690,26,0
rite aid 03660,st_220468,rite aid 03698,st_220474,28,2,8244 Richmond Hwy_NA_Alexandria_VA_22309,6908 Main St_NA_Gloucester_VA_23061,26,0
rite aid 10069,st_220852,rite aid 10077,st_220855,31,2,197 Main St_NA_Great Barrington_MA_1230,52 Pearson Blvd_NA_Gardner_MA_1440,26,0
rite aid 10189,st_121545,rite aid 10197,st_078331,27,2,360 Barnstable Rd_NA_Hyannis_MA_2601,870 N Main St_Ste 1_Fall River_MA_2720,26,0
rite aid 10196,st_018099,rite aid 10210,st_018102,30,3,85 Huttleston Ave_NA_Fairhaven_MA_2719,676 Dartmouth St_NA_S Dartmouth_MA_2748,26,0
rite aid 11312,st_039282,rite aid 11334,st_039256,29,2,1485 River Ridge Rd_NA_Clemmons_NC_27012,1691 Westchester Dr_NA_High Point_NC_27262,26,0
rite aid 1709,st_016290,rite aid 1726,st_002561,30,2,15 Centennial Way_NA_Scottdale_PA_15683,6531 State Route 22_NA_Delmont_PA_15626,26,0
rite aid 2457,st_013932,rite aid 2459,st_159682,29,1,603 Columbia Hwy_NA_Greensburg_KY_42743,262 KY Route 122_NA_Martin_KY_41649,26,0
rutters farm store 14,st_196321,rutters farm store 18,st_196327,27,1,899 N US Route 15_NA_Dillsburg_PA_17019,725 Arsenal Rd_NA_York_PA_17406,26,0
rutters farm store 27,st_196402,rutters farm store 43,st_196449,26,2,8210 Derry St_NA_Hummelstown_PA_17036,1590 B Kenneth Rd_NA_York_PA_17408,26,0
safeway 0442,st_070402,safeway 0464,st_070398,25,2,15332 Aurora Ave N_NA_Shoreline_WA_98133,17246 Redmond Way_NA_Redmond_WA_98052,26,0
safeway 537,st_070293,safeway 585,st_159588,25,2,19651 State Route 2_NA_Monroe_WA_98272,600 W Franklin St_NA_Shelton_WA_98584,26,0
sanders grocery,st_147487,sanders produce,st_372170,21,5,10054 Highway 71_NA_Fouke_AR_71837,223 Lindberg Ave_NA_Selma_AL_36703,26,0
save mart 49,st_166459,save mart 54,st_155825,23,2,2100 Standiford Ave Ste B1_NA_Modesto_CA_95350,2066 W Bullard Ave_NA_Fresno_CA_93711,26,0
save-a-lot,st_128399,save-a-lot,st_342518,25,0,1223 E Grove Ave_NA_Rantoul_IL_61866,609 N Front St_NA_Dowagiac_MI_49047,26,0
save-a-lot 24503,st_093073,save-a-lot 24719,st_246565,25,3,2020 S Jefferson St_NA_Perry_FL_32348,20427 Plymouth Rd_NA_Detroit_MI_48228,26,0
save-a-lot food store #513,st_102326,save-a-lot food store 273,st_075598,25,3,5174 Nine Mile Rd_NA_Richmond_VA_23223,2120 S 23rd St_NA_Phila_PA_19145,26,0
schwans home service 112300,st_082224,schwans home service 118040,st_017066,23,3,296 Greenhouse Rd_NA_Lexington_VA_24450,800 W MC Allister St_NA_Lebanon_IL_62254,26,0
"seabra foods iv, inc.",st_346940,"seabra foods v, inc.",st_346944,32,1,440 Stafford Road_NA_Fall River_MA_2721,41 Rockdale Ave_NA_New Bedford_MA_2740,26,0
speedway 8668,st_267494,speedway 8679,st_260416,27,2,630 US Highway 64 E_NA_Plymouth_NC_27962,425 Main St_NA_Bunn_NC_27508,26,0
spring market 717,st_401524,spring market 719,st_401526,29,1,301 S Highway 69_NA_Whitewright_TX_75491,721 Dale Evans Dr_NA_Italy_TX_76651,26,0
sprouts farmers market 409,st_406011,sprouts farmers market 418,st_417742,26,2,16415 Paseo Del Sur_NA_San Diego_CA_92127,1375 Foothill Blvd_NA_La Verne_CA_91750,26,0
stater bros. markets 151,st_090295,stater bros. markets 155,st_069374,28,1,2170 Vista Way_NA_Oceanside_CA_92054,7814 E Firestone Blvd_NA_Downey_CA_90241,26,0
stater bros. markets 173,st_000155,stater bros. markets 176,st_016687,27,1,1430 Beaumont Ave_NA_Beaumont_CA_92223,14168 US Highway 395_NA_Adelanto_CA_92301,26,0
stop & shop 804,st_122650,stop & shop 813,st_108141,25,2,1511 RT 22 W_NA_Watchung_NJ_7069,160 Kingsland Rd_213_Clifton_NJ_7014,26,0
stop & shop 840,st_113433,stop & shop 879,st_113432,24,2,55 Brick Blvd Ste 1_NA_Brick_NJ_8723,60 Sparta Ave_NA_Sparta_NJ_07871,26,0
stripes 9108,st_113593,stripes 9114,st_113597,27,2,1991 Fm 802_NA_Brownsville_TX_78521,323 N Bridge St_NA_Hidalgo_TX_78557,26,0
superamerica,st_419329,superamerica,st_419327,27,0,181 Highway 23 W_NA_Foley_MN_56329,27 W Birch St_NA_Saint Joseph_MN_56374,26,0
superamerica 4357,st_274892,superamerica 4369,st_274896,30,2,1447 Hwy 96 E_NA_White Bear Lake_MN_55110,5201 Post Rd_NA_Minneapolis_MN_55450,26,0
target store t-2350,st_065289,target store t-2359,st_065291,28,1,38019 47th St E_NA_Palmdale_CA_93552,1405 W Pacheco Blvd_NA_Los Banos_CA_93635,26,0
the store,st_107017,the store,st_154642,27,0,100 S MAIN ST_NA_BIRCHWOOD_WI_54817,MO 34 & US 57_NA_Silva_MO_63964,26,0
tops 114,st_084344,tops 233,st_129953,30,3,5175 Broadway_NA_Depew_NY_14043,184 S Cascade Dr_NA_Springville_NY_14141,26,0
tops market 722,st_306234,tops market 724,st_306222,31,1,127 Main St_NA_Stamford_NY_12167,7410 Route 9W_NA_West Coxsackie_NY_12192,26,0
tower mart 154,st_140233,tower mart 163,st_101319,25,2,3480 W Center St_NA_Anderson_CA_96007,9815 HWY 53_NA_LOWER LAKE_CA_95457,26,0
trader joe's 193,st_000978,trader joe's 198,st_018343,27,1,700 Front St_NA_Santa Cruz_CA_95060,7514 Redwood Blvd_NA_Novato_CA_94945,26,0
trucchi's supermarket 6,st_290710,trucchis supermarket 2,st_139732,34,2,438 W Grove St_Ste A_Middleboro_MA_2346,53 E Center St_NA_West Bridgewater_MA_2379,26,0
turkey hill minit markets 283,st_028701,turkey hill minit markets 286,st_184591,28,1,209 W King St_NA_Shippensburg_PA_17257,2551 Route 6_NA_Hawley_PA_18428,26,0
united dairy farmers 125,st_111348,united dairy farmers 126,st_102658,29,1,1124 Saint Gregory St_NA_Cincinnati_OH_45202,1788 State Route 125_NA_Amelia_OH_45102,26,0
us gas,st_405278,us gas n go,st_329411,26,5,2310 Roll Dr_NA_San Diego_CA_92154,1227 Airport Rd_NA_Allentown_PA_18109,26,0
valero corner store 3366,st_226301,valero corner store 3614,st_226306,30,3,107 Robertson Blvd_NA_Chowchilla_CA_93610,1975 E Childs Ave_NA_Merced_CA_95341,26,0
value foods corp,st_361583,value foods corp 2,st_386470,33,2,6820 Humboldt Ave N_NA_Minneapolis_MN_55430,7609 Welcome Ave N_NA_Brooklyn Park_MN_55443,26,0
village pantry 5560,st_114406,village pantry 5569,st_135737,29,1,301 W Markland Ave_NA_Kokomo_IN_46901,3760 N Franklin Rd_NA_Indianapolis_IN_46226,26,0
vons 2035,st_156286,vons 2056,st_163522,28,2,5360 Olive Dr_NA_Bakersfield_CA_93308,932 E Badillo St_NA_Covina_CA_91724,26,0
walgreen 05340,st_009592,walgreen 05464,st_009386,30,3,9998 Front Beach Rd_NA_Panama City Beach_FL_32407,4601 Broadway_NA_West Palm Beach_FL_33407,26,0
walgreen 10121,st_035308,walgreen 10227,st_035327,27,2,199 E Church St_NA_Jasper_GA_30143,175 Forum Dr_NA_Columbia_SC_29229,26,0
walgreens 03662,st_091881,walgreens 03663,st_090665,26,1,647 140th Ave NE_NA_Bellevue_WA_98005,4098 Edgmont Ave_NA_Brookhaven_PA_19015,26,0
walgreens 07575,st_174260,walgreens 07601,st_138772,21,3,3643 Peck Rd_NA_El Monte_CA_91731,1071 CY Ave_NA_Casper_WY_82604,26,0
walgreens 2300,st_073836,walgreens 2390,st_081992,24,1,10620 S Halsted St_NA_Chicago_IL_60628,955 N McLean Blvd_NA_Elgin_IL_60123,26,0
walgreens 4406,st_102689,walgreens 4439,st_105879,28,2,2630 NE Vivion Rd_NA_Kansas City_MO_64119,1191 W Kansas St_NA_Liberty_MO_64068,26,0
walmart 2647,st_097348,walmart 2681,st_142080,29,2,461 W Reservoir Rd_NA_Woodstock_VA_22664,615 Meadow St_NA_Littleton_NH_3561,26,0
walmart neighborhood market 5657,st_295202,walmart neighborhood market 5664,st_339150,26,2,3100 Custer Rd_NA_Plano_TX_75075,275 W Ventura Blvd_NA_Camarillo_CA_93010,26,0
walmart store 2537,st_119614,walmart store 2718,st_139104,27,3,1515 Dana Dr_NA_Redding_CA_96003,9555 S Post Oak Rd_NA_Houston_TX_77096,26,0
walmart supercenter 1635,st_134793,walmart supercenter 1642,st_118777,27,2,2000 S West Ave_NA_Waukesha_WI_53189,1680 Packard Hwy_NA_Charlotte_MI_48813,26,0
walmart supercenter 2028,st_119025,walmart supercenter 2035,st_116856,26,2,5200 Van Buren Blvd_NA_Riverside_CA_92503,1501 Wagner Ave_NA_Greenville_OH_45331,26,0
walmart supercenter 5210,st_149172,walmart supercenter 5242,st_011135,24,2,2050 N Highway 78_NA_Wylie_TX_75098,8064 Brewerton Rd_NA_Cicero_NY_13039,26,0
walmart supercenter 5612,st_338973,walmart supercenter 5710,st_176378,22,2,2391 S Wayside Dr_NA_Houston_TX_77023,3848 McHenry Ave_NA_Modesto_CA_95356,26,0
wawa 256,st_240872,wawa 258,st_240874,29,1,732 Old York Rd_NA_Jenkintown_PA_19046,3380 Schuylkill Rd_NA_Spring City_PA_19475,26,0
wawa 394,st_240926,wawa 396,st_240938,29,1,1115 N Black Horse Pike_NA_Blackwood_NJ_08012,112 Edgewood Ave_NA_Bellmawr_NJ_08031,26,0
wawa 573,st_241012,wawa 574,st_241013,25,1,10245 Kirksville Lane_NA_Dunkirk_MD_20754,306 S Main St_NA_Bel Air_MD_21014,26,0
weis market 48,st_073528,weis market 65,st_074483,31,2,62 E Shirley St_NA_Mount Union_PA_17066,31 Rohrerstown Rd_NA_Lancaster_PA_17603,26,0
winn dixie 0741,st_095753,winn dixie 1454,st_086878,26,4,27680 Bermont Rd_NA_Punta Gorda_FL_33982,5555 Burbank Dr_NA_Baton Rouge_LA_70820,26,0
winn dixie 367,st_163697,winn dixie 445,st_335771,26,3,3108 S University Dr_NA_Miramar_FL_33025,500 Inverness Cors_NA_Birmingham_AL_35242,26,0
7 eleven 35341a,st_280239,7 eleven 35353a,st_280237,27,2,700 W A St_NA_Hayward_CA_94541,1950 Guerneville Rd_NA_Santa Rosa_CA_95403,27,0
7 eleven store 11346,st_023940,7 eleven store 13794d,st_371370,27,4,1644 Street Rd_NA_Bensalem_PA_19020,20034 Santa Ana Ave_NA_Costa Mesa_CA_92626,27,0
7 eleven store 35895a,st_389741,7 eleven store 36741a,st_408937,26,4,243 W 34th St_NA_New York_NY_10001,14718 Madison Ave_NA_Lakewood_OH_44107,27,0
7-eleven 16268g,st_168784,7-eleven 16329 c,st_081601,29,4,194 W Napa St_NA_Sonoma_CA_95476,1701 Pacheco Rd_NA_Bakersfield_CA_93304,27,0
7-eleven 17114a,st_301175,7-eleven 17179,st_077661,26,3,1871 Pine Ridge Rd_NA_Naples_FL_34109,5942 International Dr_NA_Orlando_FL_32819,27,0
7-eleven 24397,st_187351,7-eleven 24432 e,st_132340,22,4,5901 Burnet Rd_NA_Austin_TX_78757,1218 Wallace Rd NW_NA_Salem_OR_97304,27,0
7-eleven 30030,st_184501,7-eleven 30053,st_091287,31,2,9695 SW 88TH ST_NA_Miami_FL_33176,5301 34th St S_NA_St Petersburg_FL_33711,27,0
7-eleven 34559j,st_352003,7-eleven 34563 a,st_302300,28,4,1315 2nd St NE_NA_Washington_DC_20002,2425 Marvin Rd NE_NA_Lacey_WA_98516,27,0
7-eleven 36779a,st_383324,7-eleven 36780h,st_321430,27,3,8325 Old Statesville Rd_NA_Charlotte_NC_28269,7340 Poplar Tent Rd_NA_Concord_NC_28027,27,0
7-eleven inc 11476,st_096657,7-eleven inc 15104,st_097173,28,4,5359 E Princess Anne Rd_NA_Norfolk_VA_23502,831 E Little Back River Rd_NA_Hampton_VA_23669,27,0
7-eleven inc 34512h,st_232985,7-eleven inc 34514h,st_232986,30,1,4697 John Marshall Hwy_NA_Linden_VA_22642,10176 Harry Byrd Hwy_NA_Berryville_VA_22611,27,0
7-eleven inc f 22095a,st_058765,7-eleven inc f 22575,st_070190,28,3,9056 Liberia Ave_NA_Manassas_VA_20110,4918 Harford Rd_NA_Baltimore_MD_21214,27,0
7-eleven inc f 35323a,st_312341,7-eleven inc f 35372a,st_285939,28,2,1111 Light St_NA_Baltimore_MD_21230,2906 N Sycamore St_NA_Arlington_VA_22207,27,0
7-eleven store 2411 35058b,st_404228,7-eleven store 2411 35894a,st_371993,31,4,2802 Route 73 N_NA_Maple Shade_NJ_8052,375 Brick Blvd_NA_Brick_NJ_8723,27,0
a-1 quick stop,st_325802,a-1 quick stop 2,st_325803,33,2,1125A College Park Rd_NA_Summerville_SC_29483,1005 Magnolia Rd_NA_Charleston_SC_29407,27,0
acme 2439,st_386790,acme 2633,st_386792,28,2,1201 High Ridge Rd_NA_Stamford_CT_6905,282 Elm St_NA_New Canaan_CT_6840,27,0
albertson's 3175,st_026693,albertson's 3203,st_107658,24,3,6240 Foothill Blvd_NA_Tujunga_CA_91042,1350 N Silverbell Rd_NA_Tucson_AZ_85745,27,0
albertsons 101,st_027002,albertsons 1311,st_161442,27,2,1650 W State St_NA_Boise_ID_83702,7515 Perkins Rd_NA_Baton Rouge_LA_70808,27,0
aldi 48,st_412531,aldi 48,st_386416,28,0,108 S 5th St_NA_Ames_IA_50010,8808 Belair Rd_NA_Nottingham_MD_21236,27,0
apple market 511,st_398031,apple market 513,st_398034,25,1,4640 Stewartsville Rd_NA_Moneta_VA_24121,1205 Main St_NA_Altavista_VA_24517,27,0
big lots 837,st_373291,big lots 843,st_371769,30,2,291 Mall Rd_NA_Oak Hill_WV_25901,1000 N Pine St_NA_Spartanburg_SC_29303,27,0
