,store1id,store1name,store2name,store2name,address_distence,name_distance,
2208,sweetbay supermarket 1920,st_121314,sweetbay supermarket 1927,st_020060,23,1,
2209,sweetbay supermarket 1934,st_050180,sweetbay supermarket 1936,st_047545,29,1,
2210,sweetheart bakery 228,st_156209,sweetheart bakery 242,st_111958,28,2,
2211,t-mart 2,st_381839,t-mart 530,st_195657,23,3,
2212,taj groceries,st_388573,taj groceries,st_013798,23,0,
2213,taj mahal,st_406122,taj mahal no,st_283118,43,3,
2214,target 0623,st_196024,target 0668,st_196026,22,2,
2215,target 1011,st_016379,target 1013,st_016376,32,1,
2216,target 1057,st_016378,target 1156,st_016629,29,2,
2217,target 1227,st_016367,target 1266,st_016365,21,2,
2218,target 1268,st_016369,target 1348,st_043345,29,2,
2219,target 1271,st_016630,target 1404,st_045871,36,3,
2220,target 1475,st_036319,target 1492,st_036324,33,2,
2221,target 1495,st_045880,target 1855,st_023423,29,2,
2222,target 2181,st_031109,target 2231,st_031130,34,2,
2223,target 2249,st_045277,target 2267,st_045278,26,2,
2224,target 2267,st_045278,target 2295,st_045279,28,2,
2225,target 2567,st_267951,target 2790,st_307441,22,3,
2226,target 2765,st_257734,target 2785,st_317209,31,1,
2227,target store 1301,st_045971,target store 1324,st_047440,35,2,
2228,target store 1301,st_045971,target store 1342,st_036217,29,2,
2229,target store 1324,st_047440,target store 1342,st_036217,38,2,
2230,target store 1366,st_119086,target store 1403,st_017032,29,3,
2231,target store 1445,st_125351,target store 1531,st_014046,27,3,
2232,target store 2313,st_049223,target store 2390,st_057659,32,2,
2233,target store 279,st_034593,target store 364,st_034600,28,3,
2234,target store 807,st_024525,target store 837,st_016321,29,1,
2235,target store t 1458,st_127114,target store t 1784,st_112826,23,3,
2236,target store t 2338,st_050402,target store t 356,st_026103,39,3,
2237,target store t-0192,st_196437,target store t-0201,st_196440,28,3,
2238,target store t-0226,st_033516,target store t-0233,st_033517,35,2,
2239,target store t-0337,st_197808,target store t-0345,st_197803,30,2,
2240,target store t-0613,st_034436,target store t-0660,st_197535,26,2,
2241,target store t-1370,st_122387,target store t-1376,st_122475,32,1,
2242,target store t-1409,st_195581,target store t-1438,st_023410,29,2,
2243,target store t-1452,st_036503,target store t-146,st_029949,33,2,
2244,target store t-1507,st_065282,target store t-1758,st_098337,36,3,
2245,target store t-1869,st_023431,target store t-1884,st_023432,35,2,
2246,target store t-1980,st_197632,target store t-1984,st_197633,33,1,
2247,target store t-2096,st_020384,target store t-2111,st_028267,35,3,
2248,target store t-2192,st_031236,target store t-2240,st_038527,22,3,
2249,target store t-2350,st_065289,target store t-2359,st_065291,28,1,
2250,target store t-2485,st_209373,target store t-2503,st_209375,29,3,
2251,target store t-2771,st_277820,target store t-2784,st_344564,25,2,
2252,target store t-748,st_015180,target store t-898,st_015179,36,2,
2253,target stores 1809,st_014732,target stores 1812,st_195750,34,2,
2254,target stores 1809,st_014732,target stores 1857,st_023036,38,2,
2255,target stores 1809,st_014732,target stores 1875,st_023034,36,2,
2256,target stores 1812,st_195750,target stores 1857,st_023036,30,2,
2257,target stores 1897,st_023027,target stores 1938,st_023029,40,3,
2258,target stores t- 0069,st_035226,target stores t- 0076,st_035228,38,2,
2259,target stores t- 0092,st_196275,target stores t- 0253,st_196291,30,3,
2260,target stores t- 0171,st_196290,target stores t- 0774,st_033660,20,2,
2261,target stores t- 0906,st_024639,target stores t- 0932,st_196273,31,2,
2262,target stores t- 0906,st_024639,target stores t- 1201,st_014062,30,3,
2263,target stores t- 0906,st_024639,target stores t- 1326,st_036278,31,3,
2264,target stores t- 0932,st_196273,target stores t- 1282,st_196294,24,3,
2265,target stores t- 0932,st_196273,target stores t- 1326,st_036278,30,3,
2266,target stores t- 1282,st_196294,target stores t- 1326,st_036278,32,3,
2267,target stores t- 1777,st_113639,target stores t- 2050,st_031200,30,4,
2268,target stores t- 1901,st_148071,target stores t- 1939,st_023220,37,2,
2269,target t-0689,st_196529,target t-0690,st_196530,35,2,
2270,taylor food mart 11,st_229506,taylor food mart 19,st_229503,20,1,
2271,"terra petro development, inc. 1",st_238737,"terra petro development, inc. 2",st_238739,20,1,
2272,terrible's 152,st_231273,terrible's 156,st_231274,11,1,
2273,terrible's 184,st_231305,terrible's 208,st_231318,9,3,
2274,terrible's 187,st_231306,terrible's 188,st_231307,27,1,
2275,terrible's 257,st_231359,terrible's 259,st_231361,16,1,
2276,terrible's 264,st_231528,terrible's 266,st_231531,12,1,
2277,terrys market,st_116031,terrys supermarket,st_028853,21,5,
2278,tesoro 2 go 60012,st_381612,tesoro 2 go 60054,st_369766,22,2,
2279,tesoro 2 go 60114,st_370064,tesoro 2go 62086,st_138673,24,5,
2280,texaco food mart,st_138847,texaco food mart,st_234711,30,0,
2281,the country market,st_026030,the country store,st_013347,31,5,
2282,the depot store,st_280814,the dighton store,st_206311,19,5,
2283,the filling station 22,st_296568,the filling station 23,st_296570,26,1,
2284,the filling station 22,st_296568,the filling station 46,st_105181,31,2,
2285,the fresh market 008,st_304616,the fresh market 013,st_304617,23,2,
2286,the fresh market 034,st_304763,the fresh market 055,st_304802,31,2,
2287,the fresh market 127,st_304954,the fresh market 148,st_304972,22,2,
2288,the grocery outlet,st_121723,the grocery store,st_391277,28,5,
2289,the liquor bottle,st_399158,the liquor store,st_057809,36,4,
2290,the little store,st_117901,the little store,st_218142,36,0,
2291,the meat shop inc.,st_356121,the meat shoppe,st_144012,27,5,
2292,the produce patch llc,st_347924,the produce patch llc,st_347920,28,0,
2293,the spot,st_143160,the spot,st_243406,21,0,
2294,the store,st_107017,the store,st_100758,34,0,
2295,the store,st_107017,the store,st_154642,27,0,
2296,the store,st_162642,the store,st_100758,31,0,
2297,the store,st_162642,the store,st_154642,20,0,
2298,the store,st_100758,the store,st_154642,32,0,
2299,the store 57,st_277274,the store 66,st_277275,33,2,
2300,tiger market 213,st_238095,tiger market 232,st_238117,28,2,
2301,tigermart 212 212,st_349755,tigermart 217,st_349692,33,5,
2302,tigermart 213 213,st_349756,tigermart 229 229,st_349772,12,4,
2303,tigermart 217,st_349692,tigermart 231 231,st_349762,34,5,
2304,times market #200,st_117475,times market #88,st_140511,10,3,
2305,times market #88,st_140511,times market 121,st_047603,10,3,
2306,timesaver 10,st_010129,timesaver 40,st_010175,14,1,
2307,timewise #04301 04301,st_265075,timewise #05201 05201,st_248443,18,4,
2308,timewise #83608 83608,st_301625,timewise #83708 83708,st_301628,0,2,
2309,tom thumb 61,st_160449,tom thumb 88,st_085746,37,2,
2310,tom thumb 61,st_160449,tom thumb 97,st_160321,38,2,
2311,tom thumb 88,st_085746,tom thumb 97,st_160321,24,2,
2312,tom thumb food stores inc 223,st_314123,"tom thumb food stores, inc 217",st_314122,18,3,
2313,tommy's 19,st_261821,tommy's 21,st_261823,12,2,
2314,toot n totum 87,st_254881,toot n totum 88,st_254885,5,1,
2315,tops 114,st_084344,tops 233,st_129953,30,3,
2316,tops 207,st_067135,tops 239,st_106055,29,2,
2317,tops 668,st_073956,tops 670,st_071536,27,2,
2318,tops market 722,st_306234,tops market 724,st_306222,31,1,
2319,tops markets 262,st_420926,tops markets 620,st_396806,25,2,
2320,tower mart 154,st_140233,tower mart 163,st_101319,25,2,
2321,town & country 2428,st_159119,town & country 2429,st_099045,29,1,
2322,town & country market,st_162365,town & country market,st_156157,22,0,
2323,trader joe's 100,st_091701,trader joe's 108,st_133390,32,1,
2324,trader joe's 118,st_136967,trader joe's 171,st_137002,36,2,
2325,trader joe's 173,st_131827,trader joe's 191,st_003057,39,2,
2326,trader joe's 173,st_131827,trader joe's 20,st_113563,37,3,
2327,trader joe's 176,st_136449,trader joe's 187,st_016373,40,2,
2328,trader joe's 185,st_137865,trader joe's 21,st_113558,23,3,
2329,trader joe's 191,st_003057,trader joe's 20,st_113563,36,3,
2330,trader joe's 193,st_000978,trader joe's 198,st_018343,27,1,
2331,trader joe's 193,st_000978,trader joe's 202,st_033682,26,3,
2332,trader joe's 198,st_018343,trader joe's 20,st_113563,36,3,
2333,trader joe's 198,st_018343,trader joe's 202,st_033682,26,3,
2334,trader joe's 40,st_413380,trader joe's 44,st_136813,35,1,
2335,trader joe's 40,st_413380,trader joe's 46,st_136814,38,1,
2336,trader joe's 44,st_136813,trader joe's 46,st_136814,31,1,
2337,trader joe's 635,st_137077,trader joe's 65,st_136882,20,1,
2338,trader joe's 635,st_137077,trader joe's 656,st_018104,27,2,
2339,trader joe's 65,st_136882,trader joe's 656,st_018104,31,1,
2340,trader joes 182,st_246561,trader joes 232,st_174103,23,2,
2341,travelcenters of america 014,st_274219,travelcenters of america 033,st_274222,27,2,
2342,triangle mart,st_224157,triangle mart,st_351195,36,0,
2343,triple t 11,st_086089,triple t farms,st_396344,31,5,
2344,trucchi's supermarket 6,st_290710,trucchis supermarket 2,st_139732,34,2,
2345,turkey hill mini market 227,st_197404,turkey hill minit market 197,st_197400,29,3,
2346,turkey hill minit market 265,st_197407,turkey hill minit market 282,st_197409,9,2,
2347,turkey hill minit markets 109,st_173266,turkey hill minit markets 118,st_173267,32,2,
2348,turkey hill minit markets 114,st_195277,turkey hill minit markets 132,st_174407,34,2,
2349,turkey hill minit markets 115,st_184595,turkey hill minit markets 130,st_095602,23,2,
2350,turkey hill minit markets 168,st_173270,turkey hill minit markets 177,st_173272,30,2,
2351,turkey hill minit markets 200,st_180810,turkey hill minit markets 206,st_074220,29,1,
2352,turkey hill minit markets 283,st_028701,turkey hill minit markets 286,st_184591,28,1,
2353,turkey hill minit markets 75,st_074126,turkey hill minit markets 94,st_074137,33,2,
2354,united dairy farmers 048,st_109598,united dairy farmers 065,st_109599,31,2,
2355,united dairy farmers 112,st_109606,united dairy farmers 126,st_102658,28,2,
2356,united dairy farmers 125,st_111348,united dairy farmers 126,st_102658,29,1,
2357,united dairy farmers 662,st_089150,united dairy farmers 83,st_109602,34,3,
2358,united grocery outlet 10,st_039537,united grocery outlet 15,st_089917,33,1,
2359,united pacific 6492,st_397708,united pacific 6514,st_397780,11,3,
2360,united pacific 6496,st_397714,united pacific 6497,st_397716,14,1,
2361,united pacific 6534,st_398977,united pacific 6552,st_417308,28,2,
2362,us gas,st_405278,us gas n go,st_329411,26,5,
2363,valero,st_152484,valero,st_375788,40,0,
2364,valero corner store 1453,st_343131,valero corner store 1605,st_215878,28,3,
2365,valero corner store 1453,st_343131,valero corner store 1654,st_215880,23,2,
2366,valero corner store 1605,st_215878,valero corner store 1654,st_215880,19,2,
2367,valero corner store 2742386,st_061796,valero corner store 2742417,st_207444,27,3,
2368,valero corner store 2742447,st_128591,valero corner store 2742597,st_212819,28,2,
2369,valero corner store 3366,st_226301,valero corner store 3614,st_226306,30,3,
2370,valero corner store 3749,st_216282,valero corner store 3761,st_216280,33,2,
2371,valu market,st_093161,valu market 2443,st_093160,13,5,
2372,value foods corp,st_361583,value foods corp 2,st_386470,33,2,
2373,van dyke grocery,st_153095,van dyke grocery inc,st_065110,0,4,
2374,village pantry 5560,st_114406,village pantry 5569,st_135737,29,1,
2375,village store,st_169483,"village store, the",st_105070,25,5,
2376,vitamin cottage natural food market u111,st_395584,vitamin cottage natural food market u134,st_415529,26,2,
2377,vons 1754,st_107909,vons 1969,st_112911,31,3,
2378,vons 2035,st_156286,vons 2056,st_163522,28,2,
2379,wal mart 3564,st_138975,wal-mart 1162,st_121560,31,4,
2380,wal-mart 2172,st_141558,wal-mart 2307,st_128347,32,3,
2381,walgreen 02074,st_035332,walgreen 02700,st_008557,35,3,
2382,walgreen 03331,st_019390,walgreen 04006,st_027453,27,4,
2383,walgreen 03793,st_012548,walgreen 03836,st_012550,21,3,
2384,walgreen 04262,st_009371,walgreen 04481,st_113729,30,3,
2385,walgreen 05178,st_008561,walgreen 05399,st_008565,37,3,
2386,walgreen 05340,st_009592,walgreen 05414,st_104942,37,3,
2387,walgreen 05340,st_009592,walgreen 05464,st_009386,30,3,
2388,walgreen 05414,st_104942,walgreen 05464,st_009386,31,1,
2389,walgreen 06262,st_012748,walgreen 06391,st_008592,27,3,
2390,walgreen 07475,st_010010,walgreen 07686,st_009422,38,3,
2391,walgreen 07475,st_010010,walgreen 07801,st_009185,38,3,
2392,walgreen 07686,st_009422,walgreen 07801,st_009185,24,3,
2393,walgreen 07726,st_009550,walgreen 07766,st_018961,30,1,
2394,walgreen 07827,st_027762,walgreen 09082,st_029003,33,3,
2395,walgreen 09005,st_010149,walgreen 09090,st_010144,30,2,
2396,walgreen 09142,st_017742,walgreen 09150,st_010008,27,2,
2397,walgreen 09621,st_024137,walgreen 09661,st_024568,35,1,
2398,walgreen 10121,st_035308,walgreen 10227,st_035327,27,2,
2399,walgreen 11969,st_251952,walgreen 12872,st_238919,29,4,
2400,walgreens 00039,st_211685,walgreens 00163,st_067777,40,3,
2401,walgreens 01257,st_055366,walgreens 01337,st_175712,33,2,
2402,walgreens 01776,st_020760,walgreens 01799,st_211606,28,2,
2403,walgreens 02884,st_093310,walgreens 02915,st_067017,27,3,
2404,walgreens 02884,st_093310,walgreens 02922,st_018474,31,3,
2405,walgreens 03193,st_084783,walgreens 03215,st_171342,24,3,
2406,walgreens 03342,st_173567,walgreens 03383,st_199081,34,2,
2407,walgreens 03441,st_065429,walgreens 03470,st_095447,36,2,
2408,walgreens 03628,st_082585,walgreens 03632,st_084282,31,2,
2409,walgreens 03662,st_091881,walgreens 03663,st_090665,26,1,
2410,walgreens 03763,st_016815,walgreens 03826,st_086512,27,3,
2411,walgreens 03826,st_086512,walgreens 03841,st_084714,30,2,
2412,walgreens 03890,st_092694,walgreens 03914,st_013788,37,3,
2413,walgreens 04185,st_089963,walgreens 04254,st_090790,32,3,
2414,walgreens 04443,st_115963,walgreens 04487,st_014824,18,2,
2415,walgreens 04544,st_105540,walgreens 04556,st_095268,33,2,
2416,walgreens 04556,st_095268,walgreens 04564,st_132135,29,2,
2417,walgreens 05056,st_020895,walgreens 05074,st_238164,24,2,
2418,walgreens 05090,st_105116,walgreens 05146,st_257020,34,3,
2419,walgreens 05620,st_195111,walgreens 05644,st_143468,29,2,
2420,walgreens 06251,st_195470,walgreens 06255,st_010108,27,1,
2421,walgreens 06337,st_234225,walgreens 06377,st_194393,38,1,
2422,walgreens 06371,st_189228,walgreens 06382,st_122678,38,2,
2423,walgreens 06401,st_189192,walgreens 06470,st_204181,27,2,
2424,walgreens 07135,st_211614,walgreens 07152,st_128982,21,2,
2425,walgreens 07210,st_146132,walgreens 07226,st_140321,27,2,
2426,walgreens 07305,st_015443,walgreens 07347,st_027268,28,2,
2427,walgreens 07550,st_138055,walgreens 07570,st_140382,30,1,
2428,walgreens 07575,st_174260,walgreens 07601,st_138772,21,3,
2429,walgreens 07769,st_213518,walgreens 07774,st_143331,29,2,
2430,walgreens 07770,st_033989,walgreens 07788,st_009036,27,2,
2431,walgreens 07825,st_009152,walgreens 07832,st_016832,37,2,
2432,walgreens 07828,st_082027,walgreens 07832,st_016832,24,2,
2433,walgreens 07828,st_082027,walgreens 07847,st_009257,32,2,
2434,walgreens 07877,st_194563,walgreens 07921,st_195116,25,3,
2435,walgreens 07892,st_008510,walgreens 07912,st_028566,29,2,
2436,walgreens 07912,st_028566,walgreens 07921,st_195116,31,2,
2437,walgreens 07929,st_052153,walgreens 07970,st_052131,33,2,
2438,walgreens 09146,st_025590,walgreens 09153,st_203179,30,2,
2439,walgreens 09165,st_020222,walgreens 09177,st_183616,28,2,
2440,walgreens 09320,st_188124,walgreens 09330,st_097765,26,1,
2441,walgreens 09680,st_019010,walgreens 09713,st_025990,36,3,
2442,walgreens 09972,st_180753,walgreens 09990,st_027370,26,2,
2443,walgreens 09974,st_024617,walgreens 10002,st_035211,29,5,
2444,walgreens 10139,st_052965,walgreens 10144,st_046532,19,2,
2445,walgreens 10218,st_174038,walgreens 10223,st_032516,25,2,
2446,walgreens 10287,st_048898,walgreens 10302,st_064172,35,3,
2447,walgreens 10421,st_035208,walgreens 10435,st_251960,31,2,
2448,walgreens 10619,st_183356,walgreens 10641,st_211668,28,2,
2449,walgreens 10669,st_048895,walgreens 10681,st_050500,21,2,
2450,walgreens 10741,st_111244,walgreens 10761,st_046209,21,1,
2451,walgreens 10887,st_188146,walgreens 10889,st_059586,25,1,
2452,walgreens 10947,st_051178,walgreens 10957,st_060407,31,1,
2453,walgreens 10947,st_051178,walgreens 10963,st_188918,27,2,
2454,walgreens 10957,st_060407,walgreens 10963,st_188918,28,2,
2455,walgreens 11326,st_207169,walgreens 11329,st_171822,28,1,
2456,walgreens 11699,st_055379,walgreens 11705,st_208647,33,3,
2457,walgreens 11712,st_189088,walgreens 11742,st_184000,26,1,
2458,walgreens 11899,st_194871,walgreens 11945,st_195186,27,3,
2459,walgreens 11919,st_218948,walgreens 11933,st_173421,31,2,
2460,walgreens 12419,st_229848,walgreens 12422,st_366481,34,2,
2461,walgreens 13148,st_266309,walgreens 13149,st_208031,23,1,
2462,walgreens 15495,st_341132,walgreens 15535,st_359082,30,2,
2463,walgreens 15495,st_341132,walgreens 15552,st_382751,33,3,
2464,walgreens 15562,st_362949,walgreens 15571,st_337340,25,2,
2465,walgreens 1583,st_234168,walgreens 15907,st_401336,30,3,
2466,walgreens 16031,st_370359,walgreens 16088,st_401337,29,2,
2467,walgreens 1712,st_049035,walgreens 1770,st_148302,30,2,
2468,walgreens 2300,st_073836,walgreens 2390,st_081992,24,1,
2469,walgreens 2401,st_080743,walgreens 2485,st_102743,27,2,
2470,walgreens 2703,st_100861,walgreens 2739,st_070142,26,2,
2471,walgreens 2893,st_082451,walgreens 2900,st_125938,33,3,
2472,walgreens 3072,st_067782,walgreens 3128,st_082388,23,3,
2473,walgreens 3082,st_121536,walgreens 3142,st_065484,31,2,
2474,walgreens 3109,st_076745,walgreens 3142,st_065484,31,2,
2475,walgreens 3357,st_085602,walgreens 3377,st_080994,28,1,
2476,walgreens 3402,st_178885,walgreens 3429,st_119831,30,2,
2477,walgreens 3601,st_102903,walgreens 3616,st_093831,30,2,
2478,walgreens 3728,st_065035,walgreens 3771,st_085352,18,2,
2479,walgreens 3767,st_065036,walgreens 3771,st_085352,18,2,
2480,walgreens 4406,st_102689,walgreens 4439,st_105879,28,2,
2481,walgreens 4482,st_146303,walgreens 4530,st_103475,32,3,
2482,walgreens 4652,st_198057,walgreens 4693,st_198058,35,2,
2483,walgreens 4842,st_103359,walgreens 4845,st_137867,29,1,
2484,walgreens 5206,st_115896,walgreens 5247,st_106217,33,2,
2485,walgreens 5431,st_115902,walgreens 5465,st_170981,38,2,
2486,walgreens 5449,st_102893,walgreens 5465,st_170981,35,2,
2487,walgreens 5775,st_117928,walgreens 5814,st_118419,29,3,
2488,walgreens 5787,st_049277,walgreens 5813,st_214088,33,3,
2489,walgreens 5787,st_049277,walgreens 5841,st_118498,39,3,
2490,walgreens 5813,st_214088,walgreens 5841,st_118498,38,2,
2491,walgreens 5899,st_132414,walgreens 5922,st_118452,34,3,
2492,walgreens 5941,st_107959,walgreens 5976,st_113460,27,2,
2493,walgreens 6298,st_131854,walgreens 6310,st_120856,22,3,
2494,walgreens 6491,st_122339,walgreens 6502,st_129205,25,3,
2495,walgreens 6535,st_122822,walgreens 6542,st_121405,25,2,
2496,walgreens 7064,st_214060,walgreens 7080,st_144265,27,2,
2497,walgreens 7681,st_143993,walgreens 7683,st_148307,31,1,
2498,walgreens 7994,st_052240,walgreens 7995,st_040034,30,1,
2499,walgreens 9425,st_208463,walgreens 9459,st_197215,30,2,
2500,wallace & owens,st_167014,wallace & owens,st_162529,21,0,
2501,walmart 1208,st_120568,walmart 1315,st_130085,32,3,
2502,walmart 1388,st_121589,walmart 1393,st_135757,29,2,
2503,walmart 1631,st_084932,walmart 1633,st_141232,28,1,
2504,walmart 1656,st_092238,walmart 1676,st_121609,33,1,
2505,walmart 1792,st_138497,walmart 1828,st_133611,37,3,
2506,walmart 1804,st_108338,walmart 1808,st_120552,42,1,
2507,walmart 1836,st_127177,walmart 1844,st_118924,29,2,
2508,walmart 1920,st_119646,walmart 1942,st_125945,26,2,
2509,walmart 2009,st_122732,walmart 2019,st_138543,33,1,
2510,walmart 2019,st_138543,walmart 2023,st_084806,20,2,
2511,walmart 2286,st_119309,walmart 2290,st_124905,36,2,
2512,walmart 2366,st_142365,walmart 2422,st_120861,31,3,
2513,walmart 2368,st_086343,walmart 2373,st_142002,34,2,
2514,walmart 2422,st_120861,walmart 2435,st_122739,31,2,
2515,walmart 2647,st_097348,walmart 2681,st_142080,29,2,
2516,walmart 3219,st_129710,walmart 3404,st_006189,37,3,
2517,walmart 3565,st_124790,walmart 3588,st_141458,35,2,
2518,walmart 3768,st_027149,walmart 4166,st_331519,38,3,
2519,walmart 3851,st_030815,walmart 412,st_077036,36,4,
2520,walmart 5130,st_152972,walmart 5199,st_153770,35,2,
2521,walmart 5847,st_307365,walmart 617,st_121546,25,3,
2522,walmart 806,st_090408,walmart 884,st_121553,36,2,
2523,walmart 821,st_095173,walmart 833,st_121467,21,2,
2524,walmart neighborhood market 2442,st_360638,walmart neighborhood market 2590,st_390876,32,3,
2525,walmart neighborhood market 3202,st_367209,walmart neighborhood market 3327,st_411947,9,3,
2526,walmart neighborhood market 3766,st_367338,walmart neighborhood market 3832,st_366509,21,3,
2527,walmart neighborhood market 3866,st_362925,walmart neighborhood market 4100,st_344400,29,4,
2528,walmart neighborhood market 4464,st_386207,walmart neighborhood market 4527,st_385651,22,3,
2529,walmart neighborhood market 5365,st_004601,walmart neighborhood market 5366,st_004602,10,1,
2530,walmart neighborhood market 5452,st_390351,walmart neighborhood market 5613,st_312427,29,3,
2531,walmart neighborhood market 5657,st_295202,walmart neighborhood market 5664,st_339150,26,2,
2532,walmart s/c 1011,st_083409,walmart s/c 1036,st_105297,30,2,
2533,walmart s/c 1348,st_123787,walmart s/c 1385,st_098506,31,2,
2534,walmart s/c 2626,st_095001,walmart s/c 268,st_123593,26,2,
2535,walmart s/c 2740,st_109432,walmart s/c 2811,st_103772,26,3,
2536,walmart s/c 2755,st_101858,walmart s/c 2760,st_101857,25,2,
2537,walmart s/c 2793,st_104564,walmart s/c 2796,st_119287,31,1,
2538,walmart s/c 584,st_099771,walmart s/c 586,st_091687,30,1,
2539,walmart s/c 616,st_087664,walmart s/c 625,st_083100,24,2,
2540,walmart s/c 634,st_101411,walmart s/c 665,st_081410,39,2,
2541,walmart s/c 660,st_077557,walmart s/c 675,st_078244,32,2,
2542,walmart sc 101,st_119931,walmart sc 1241,st_098133,26,2,
2543,walmart sc 101,st_119931,walmart sc 1285,st_129422,25,3,
2544,walmart sc 1152,st_120511,walmart sc 1187,st_139431,29,2,
2545,walmart sc 295,st_077490,walmart sc 2994,st_113618,32,2,
2546,walmart sc 3232,st_121446,walmart sc 325,st_114038,28,2,
2547,walmart sc 65,st_068339,walmart sc 78,st_134986,30,2,
2548,walmart sc 820,st_127685,walmart sc 953,st_120576,24,3,
2549,walmart store 1090,st_143513,walmart store 1184,st_123847,38,3,
2550,walmart store 1171,st_142058,walmart store 1203,st_143841,27,3,
2551,walmart store 1756,st_118652,walmart store 1826,st_119257,22,2,
2552,walmart store 1756,st_118652,walmart store 1979,st_119242,26,3,
2553,walmart store 1826,st_119257,walmart store 1979,st_119242,23,3,
2554,walmart store 2459,st_120228,walmart store 2536,st_119612,29,3,
2555,walmart store 2537,st_119614,walmart store 2718,st_139104,27,3,
2556,walmart supercenter 108,st_125605,walmart supercenter 1100,st_137425,25,2,
2557,walmart supercenter 1109,st_125554,walmart supercenter 1125,st_089477,26,2,
2558,walmart supercenter 1296,st_127330,walmart supercenter 1329,st_121564,33,2,
2559,walmart supercenter 1376,st_123571,walmart supercenter 1417,st_120830,37,3,
2560,walmart supercenter 140,st_125116,walmart supercenter 1417,st_120830,29,2,
2561,walmart supercenter 1467,st_123641,walmart supercenter 1497,st_399444,16,1,
2562,walmart supercenter 1635,st_134793,walmart supercenter 1642,st_118777,27,2,
2563,walmart supercenter 1902,st_130670,walmart supercenter 1925,st_120618,18,2,
2564,walmart supercenter 2028,st_119025,walmart supercenter 2035,st_116856,26,2,
2565,walmart supercenter 2142,st_113988,walmart supercenter 2208,st_141405,17,3,
2566,walmart supercenter 2515,st_107098,walmart supercenter 253,st_082377,29,2,
2567,walmart supercenter 2734,st_099952,walmart supercenter 2766,st_104666,32,2,
2568,walmart supercenter 2763,st_369658,walmart supercenter 2765,st_369660,25,1,
2569,walmart supercenter 292,st_118678,walmart supercenter 2924,st_123739,31,1,
2570,walmart supercenter 3388,st_008459,walmart supercenter 3407,st_045166,39,3,
2571,walmart supercenter 3388,st_008459,walmart supercenter 3433,st_295200,38,3,
2572,walmart supercenter 3406,st_018664,walmart supercenter 3425,st_018662,20,2,
2573,walmart supercenter 3407,st_045166,walmart supercenter 3433,st_295200,26,2,
2574,walmart supercenter 353,st_141036,walmart supercenter 3567,st_352220,24,2,
2575,walmart supercenter 3758,st_045454,walmart supercenter 376,st_082491,32,2,
2576,walmart supercenter 376,st_082491,walmart supercenter 3764,st_015527,31,1,
2577,walmart supercenter 3794,st_035776,walmart supercenter 3799,st_035774,29,1,
2578,walmart supercenter 397,st_096132,walmart supercenter 413,st_154989,29,3,
2579,walmart supercenter 4183,st_342639,walmart supercenter 4202,st_359412,35,3,
2580,walmart supercenter 4283,st_058002,walmart supercenter 4295,st_062123,34,2,
2581,walmart supercenter 5189,st_148364,walmart supercenter 5211,st_142077,32,3,
2582,walmart supercenter 5210,st_149172,walmart supercenter 5242,st_011135,24,2,
2583,walmart supercenter 534,st_109337,walmart supercenter 5374,st_006191,33,1,
2584,walmart supercenter 534,st_109337,walmart supercenter 5390,st_016123,27,2,
2585,walmart supercenter 5403,st_018678,walmart supercenter 5417,st_011455,31,2,
2586,walmart supercenter 5414,st_206176,walmart supercenter 5444,st_057329,36,1,
2587,walmart supercenter 5417,st_011455,walmart supercenter 5448,st_343388,31,2,
2588,walmart supercenter 5463,st_058814,walmart supercenter 5480,st_005860,34,2,
2589,walmart supercenter 5612,st_338973,walmart supercenter 5710,st_176378,22,2,
2590,walmart supercenter 773,st_118677,walmart supercenter 824,st_125415,31,3,
2591,walmart supercenter 773,st_118677,walmart supercenter 825,st_123640,23,3,
2592,walmart supercenter 812,st_141291,walmart supercenter 823,st_099522,29,2,
2593,walmart supercenter 91,st_070529,walmart supercenter 975,st_125518,31,2,
2594,walmart supercenter 93,st_123576,walmart supercenter 954,st_058231,34,2,
2595,walmart supercenter 93,st_123576,walmart supercenter` 3852,st_025445,27,5,
2596,wawa 239,st_240866,wawa 274,st_240884,27,2,
2597,wawa 254,st_240870,wawa 258,st_240874,34,1,
2598,wawa 256,st_240872,wawa 258,st_240874,29,1,
2599,wawa 331,st_240979,wawa 337,st_241098,29,1,
2600,wawa 394,st_240926,wawa 396,st_240938,29,1,
2601,wawa 395,st_240923,wawa 396,st_240938,27,1,
2602,wawa 457,st_240988,wawa 497,st_240983,25,1,
2603,wawa 488,st_241139,wawa 5102,st_340835,36,4,
2604,wawa 573,st_241012,wawa 574,st_241013,25,1,
2605,wawa 574,st_241013,wawa 584,st_241018,20,1,
2606,wawa 584,st_241018,wawa 585,st_241019,24,1,
2607,wawa 586,st_241020,wawa 592,st_241026,28,2,
2608,wawa 589,st_241023,wawa 595,st_241027,27,2,
2609,wawa 8014,st_241197,wawa 8047,st_216763,30,2,
2610,wawa 8032,st_241205,wawa 8044,st_241213,28,2,
2611,wawa 826,st_241118,wawa 829,st_241120,30,1,
2612,wawa 851,st_241128,wawa 8607,st_289228,26,3,
2613,wawa store 5222,st_412040,wawa store 8093,st_412039,34,4,
2614,weis market 12,st_074190,weis market 133,st_167974,34,2,
2615,weis market 283,st_408547,weis market 285,st_408549,35,1,
2616,weis market 297,st_409856,weis market 33,st_073710,36,3,
